entity_id,legal_name,country,industry,incorporation_date,source_system,risk_rating
1352,Jones Group,Japan,Asset Management,2003-05-06,RegSys,High
1353,Morris LLC,Germany,Technology,2010-03-25,RegSys,Medium
1354,Edwards Inc,Singapore,Technology,2001-05-18,CRM,Medium
1355,"Martin, Moore and Jones",United Kingdom,Asset Management,2026-02-01,PartnerFeed,Low
1356,"Richard, Hill and Cox",France,Banking,2003-05-13,CRM,High
1357,Hoffman Group,Switzerland,Asset Management,2007-03-26,RegSys,Low
1358,"Newman, Jordan and Miller",United States,Banking,2014-10-20,ERP,Medium
1359,"Moore, Martin and Tucker",Germany,Insurance,2016-08-17,PartnerFeed,High
1360,Mcclain PLC,Germany,Insurance,2006-04-10,RegSys,Medium
1361,Adams Inc,Japan,Insurance,2001-11-30,PartnerFeed,Medium
1362,Hull Inc,United Kingdom,Asset Management,2023-12-22,CRM,Low
1363,Thomas Group,United States,Technology,1998-05-22,RegSys,Medium
1364,Hicks-Byrd,Switzerland,Asset Management,1998-03-20,RegSys,High
1365,Atkinson-Hughes,Germany,Manufacturing,2002-09-07,CRM,Low
1366,"Randolph, Cox and Simpson",France,Technology,2000-08-04,CRM,High
1367,Jensen Inc,Japan,Banking,2000-08-22,PartnerFeed,High
1368,Crawford and Sons,Singapore,Banking,2002-12-29,ERP,Medium
1369,Campbell and Sons,India,Manufacturing,2000-04-13,PartnerFeed,Medium
1370,Chapman-Bates,Singapore,Banking,2005-08-25,ERP,Medium
1371,Melendez-Robinson,India,Banking,2002-12-08,PartnerFeed,Low
1372,Nelson Group,France,Manufacturing,2001-09-23,PartnerFeed,High
1373,"Snyder, Buck and Becker",India,Manufacturing,2012-12-08,PartnerFeed,Low
1374,Holmes-Acevedo,India,Banking,2013-03-24,PartnerFeed,Medium
1375,Solis Group,United States,Insurance,2023-01-05,PartnerFeed,High
1376,Gregory Ltd,Japan,Technology,2020-09-29,PartnerFeed,Medium
1377,"Bowman, Cole and Newman",United Kingdom,Insurance,2009-09-09,RegSys,Medium
1378,Thomas-Lopez,Switzerland,Banking,2018-06-05,PartnerFeed,Low
1379,Mcdaniel Group,Switzerland,Insurance,1997-09-16,CRM,High
1380,Austin-Miles,Switzerland,Asset Management,2022-06-03,RegSys,Low
1381,Welch PLC,Germany,Banking,2020-12-15,CRM,Low
1382,"Jimenez, Griffith and Abbott",Singapore,Insurance,2008-02-08,ERP,High
1383,Davis PLC,Switzerland,Insurance,2026-01-03,CRM,Low
1384,Anderson LLC,Germany,Insurance,2009-01-18,PartnerFeed,High
1385,"Serrano, Kent and Sampson",Singapore,Banking,2012-02-17,CRM,Low
1386,"Lowe, Cline and Coleman",Germany,Insurance,2009-05-31,PartnerFeed,Medium
1387,"Ho, Kramer and Andrews",Germany,Banking,1999-08-17,CRM,High
1388,Wiley-Ray,France,Banking,2016-11-20,ERP,Medium
1389,"Randall, Martinez and Ferguson",France,Asset Management,2023-06-09,CRM,Medium
1390,Hudson-Welch,United States,Banking,2004-11-05,RegSys,Low
1391,George PLC,Singapore,Manufacturing,2023-06-15,CRM,Low
1392,Jackson-Allen,India,Insurance,2020-11-01,RegSys,Low
1393,"Walters, Hicks and Thompson",Switzerland,Asset Management,2009-06-28,PartnerFeed,High
1394,"Obrien, Hudson and Smith",United Kingdom,Banking,2003-04-23,RegSys,Medium
1395,Wallace Ltd,France,Technology,2011-08-26,RegSys,Low
1396,Burgess Group,United Kingdom,Technology,2006-11-25,PartnerFeed,High
1397,Todd and Sons,Switzerland,Insurance,2005-10-19,RegSys,High
1398,Vaughn-Lambert,France,Asset Management,2002-09-15,ERP,Low
1399,Hale-Potts,Japan,Manufacturing,2002-04-03,PartnerFeed,Low
1400,Morris Group,Japan,Insurance,2007-08-08,ERP,Medium
1401,Parker-Garner,United Kingdom,Asset Management,2011-12-11,RegSys,Low
1402,"Wheeler, Tran and Mathis",United States,Insurance,2023-10-10,CRM,Medium
1403,Prince-Johnson,Switzerland,Insurance,2019-03-11,CRM,High
1404,Todd LLC,India,Insurance,2006-10-25,RegSys,High
1405,Hudson PLC,France,Manufacturing,2012-12-29,PartnerFeed,Low
1406,Payne and Sons,Switzerland,Banking,2015-12-07,CRM,High
1407,Turner-Roberts,Japan,Insurance,2004-11-08,RegSys,Medium
1408,Brown-Fowler,United Kingdom,Technology,2006-03-19,PartnerFeed,Low
1409,"Sheppard, Thomas and Davis",Germany,Technology,2005-03-23,PartnerFeed,Medium
1410,Silva Inc,India,Insurance,1997-08-23,RegSys,Medium
1411,"Roberts, Perry and Simpson",India,Banking,2002-03-15,RegSys,Low
1412,"Marquez, Clark and Gomez",Singapore,Banking,2022-10-30,CRM,Medium
1413,"Acosta, Cooke and Lewis",Japan,Manufacturing,2004-12-04,ERP,Low
1414,Gibson LLC,Japan,Banking,2024-07-30,CRM,Low
1415,Robinson-Obrien,Switzerland,Manufacturing,2012-10-22,CRM,Medium
1416,"Steele, Jones and Ross",United Kingdom,Technology,1996-08-06,PartnerFeed,Medium
1417,"Johnson, Santos and Garrett",United States,Technology,2001-02-27,RegSys,Low
1418,Fields Ltd,Germany,Manufacturing,2000-01-06,CRM,Medium
1419,Farmer-Smith,United States,Technology,2018-03-19,ERP,Medium
1420,Nelson-Underwood,France,Insurance,2009-02-08,PartnerFeed,Medium
1421,Wilkerson-West,United States,Manufacturing,2004-12-01,CRM,High
1422,"Cruz, Wagner and Whitaker",France,Manufacturing,2001-06-03,PartnerFeed,High
1423,"Hunter, Turner and Anderson",India,Banking,2016-08-06,RegSys,Medium
1424,Yu Ltd,United Kingdom,Banking,2023-10-21,RegSys,Medium
1425,Alvarez Group,Singapore,Banking,2025-05-11,RegSys,Medium
1426,"Rivera, Garner and Sharp",Switzerland,Banking,1998-07-24,PartnerFeed,Low
1427,Mcdonald LLC,India,Asset Management,2011-02-08,ERP,Medium
1428,Diaz-Johnson,United Kingdom,Asset Management,2023-05-08,RegSys,High
1429,Carter-Brown,United States,Manufacturing,2017-11-25,CRM,Medium
1430,Sandoval-Perry,India,Asset Management,2021-03-10,RegSys,High
1431,Williams-Hayes,United Kingdom,Insurance,2001-03-28,RegSys,Medium
1432,"Hays, Cook and Sutton",Germany,Insurance,2018-03-03,RegSys,High
1433,Tanner Inc,United States,Insurance,2003-02-16,RegSys,High
1434,Paul-Thompson,Japan,Asset Management,2008-07-07,RegSys,Low
1435,King-Brown,United Kingdom,Manufacturing,2014-07-31,RegSys,High
1436,"Weeks, Drake and Mcgee",Singapore,Insurance,2020-03-02,CRM,Low
1437,Santana Inc,Switzerland,Insurance,2012-07-21,RegSys,Low
1438,Griffith Group,Germany,Manufacturing,2022-01-21,PartnerFeed,Medium
1439,"Bryant, Gordon and Martinez",Japan,Banking,2002-12-26,PartnerFeed,Medium
1440,Meyers Inc,France,Technology,2014-05-31,CRM,High
1441,"Smith, Jones and Collins",France,Asset Management,2006-05-04,CRM,Medium
1442,Lopez-Black,India,Manufacturing,2006-09-19,CRM,High
1443,"Chapman, Parks and Kramer",India,Manufacturing,2015-07-14,ERP,High
1444,"Alvarez, Cherry and Morales",United States,Banking,2005-07-31,PartnerFeed,High
1445,Moore-Pratt,Japan,Manufacturing,2005-09-18,RegSys,High
1446,Patel PLC,Japan,Asset Management,1996-06-14,RegSys,Low
1447,Mcdaniel LLC,United Kingdom,Manufacturing,2019-12-17,RegSys,High
1448,"Owen, Walter and Osborn",France,Banking,2003-04-07,PartnerFeed,Low
1449,Baldwin Group,United States,Technology,2021-11-14,RegSys,High
1450,"Patel, Flowers and Mcguire",United States,Manufacturing,2006-11-20,ERP,Low
1451,Morris-Wood,United Kingdom,Technology,2024-10-24,ERP,Low
1452,Morris-Williams,Japan,Banking,2005-08-25,CRM,High
1453,"Allen, Martinez and Ford",Switzerland,Technology,2015-11-23,CRM,Low
1454,Reyes Inc,United Kingdom,Banking,2023-09-16,PartnerFeed,Medium
1455,Harris-Mitchell,Germany,Manufacturing,2025-06-17,ERP,Low
1456,Maldonado-Rodriguez,United States,Asset Management,1997-10-16,CRM,High
1457,"Chaney, Smith and Martin",Singapore,Insurance,2007-02-15,PartnerFeed,Medium
1458,Nelson PLC,United States,Insurance,2011-04-02,RegSys,Low
1459,"Williams, Martin and Evans",Switzerland,Insurance,2016-08-02,CRM,Medium
1460,Clark Inc,Germany,Technology,1998-09-29,ERP,Low
1461,Stephens Group,Germany,Banking,1999-03-31,ERP,High
1462,Jones LLC,Switzerland,Insurance,2019-08-16,RegSys,Low
1463,Flores-Benjamin,India,Asset Management,2002-05-28,CRM,High
1464,Mcconnell Ltd,Japan,Manufacturing,2021-12-26,RegSys,Low
1465,"Medina, Hunter and Ball",United Kingdom,Banking,2009-02-14,ERP,Medium
1466,Kelly LLC,Switzerland,Banking,2023-04-06,PartnerFeed,Low
1467,"Martinez, Murray and Murphy",Germany,Asset Management,2022-12-06,RegSys,Medium
1468,"Ferguson, Saunders and James",United Kingdom,Manufacturing,2007-06-20,RegSys,High
1469,Sullivan Inc,India,Technology,2014-03-18,CRM,Low
1470,"Tate, Roberts and Shannon",Switzerland,Insurance,2017-09-06,ERP,High
1471,"Morris, Jones and Monroe",Germany,Asset Management,2015-01-19,PartnerFeed,Low
1472,"Bowen, Robinson and Bolton",France,Manufacturing,2026-06-08,PartnerFeed,Medium
1473,"Wang, Morris and Gallagher",Japan,Technology,2002-11-29,ERP,Low
1474,Smith PLC,France,Insurance,2022-02-15,PartnerFeed,Low
1475,Andrews Ltd,United Kingdom,Asset Management,2024-02-10,ERP,High
1476,Townsend-Livingston,Germany,Manufacturing,1997-02-22,PartnerFeed,High
1477,Peters PLC,Switzerland,Insurance,1997-05-27,RegSys,Medium
1478,"Fischer, Woods and Liu",India,Insurance,2023-07-24,PartnerFeed,Medium
1479,"Allen, Hall and Price",Germany,Banking,2025-03-04,ERP,High
1480,"Bean, Jordan and Williams",United States,Asset Management,2005-11-09,CRM,High
1481,Hall LLC,Switzerland,Asset Management,2010-04-02,RegSys,Medium
1482,"Roy, Jimenez and Olson",India,Insurance,2013-06-28,CRM,Medium
1483,"Edwards, Salinas and Ramos",France,Manufacturing,2024-01-16,ERP,High
1484,Taylor-Henderson,India,Technology,2023-01-26,PartnerFeed,Low
1485,Johnson-Maxwell,France,Technology,2012-03-07,RegSys,Low
1486,Mcguire Group,France,Asset Management,2021-04-29,ERP,High
1487,"Williams, Lee and Alvarez",Japan,Insurance,1998-07-21,CRM,Medium
1488,"Schneider, Zimmerman and Hickman",Switzerland,Manufacturing,2005-09-25,PartnerFeed,Medium
1489,Clark-Gordon,Singapore,Manufacturing,2011-06-14,CRM,High
1490,"Rowe, Kirk and Marquez",Switzerland,Manufacturing,2025-10-28,ERP,Low
1491,Pearson and Sons,Japan,Asset Management,1997-08-26,ERP,High
1492,Francis-Gonzalez,Singapore,Asset Management,2004-02-25,RegSys,Low
1493,Gutierrez LLC,United Kingdom,Asset Management,2016-08-07,CRM,Medium
1494,"Carrillo, Blair and Gregory",United States,Insurance,2007-12-16,CRM,High
1495,Harrison-Cross,Japan,Technology,2004-03-19,CRM,High
1496,"Cunningham, Park and Gray",Germany,Asset Management,2001-02-22,ERP,Medium
1497,Wallace-Clark,Germany,Manufacturing,2008-12-14,ERP,High
1498,Leblanc Group,Germany,Insurance,2020-05-02,RegSys,High
1499,"Chan, Perkins and Smith",United States,Insurance,2003-08-12,ERP,High
1500,"Merritt, Pierce and Murphy",Singapore,Insurance,2010-07-20,ERP,Medium
1501,"Mathews, Green and Jordan",Singapore,Insurance,2012-12-07,ERP,Low
1502,"Smith, Elliott and Price",Japan,Asset Management,2010-11-06,PartnerFeed,Medium
1503,Smith Group,Switzerland,Banking,2005-03-08,CRM,High
1504,Martinez-Guzman,India,Manufacturing,2016-06-05,CRM,High
1505,"Shaffer, Barnett and Pearson",Singapore,Asset Management,2012-11-15,CRM,High
1506,Miller-Ingram,Germany,Technology,2020-02-05,PartnerFeed,High
1507,Silva LLC,France,Insurance,2003-08-28,ERP,High
1508,Anderson-Young,Switzerland,Manufacturing,2010-05-24,PartnerFeed,High
1509,Mcmahon-Cook,Japan,Technology,2019-11-20,RegSys,High
1510,"Maldonado, Henry and Benitez",France,Asset Management,2017-01-24,ERP,High
1511,Fowler PLC,United States,Technology,2014-03-05,CRM,Low
1512,Anderson-Robles,Singapore,Technology,2004-09-03,CRM,High
1513,"Mccarty, Walsh and Richard",Singapore,Insurance,1997-03-10,PartnerFeed,Medium
1514,Martin-Taylor,Germany,Insurance,2026-03-01,CRM,High
1515,Rubio LLC,Germany,Insurance,2009-12-18,RegSys,High
1516,"Savage, Callahan and Blankenship",Germany,Banking,1998-09-17,RegSys,Low
1517,Day-Hartman,United Kingdom,Insurance,2017-10-02,PartnerFeed,Medium
1518,Rodriguez and Sons,Germany,Asset Management,2003-11-24,PartnerFeed,Low
1519,Woods-Drake,Germany,Banking,2002-11-12,PartnerFeed,Low
1520,Rivera PLC,Japan,Banking,1996-07-08,CRM,Low
1521,King Ltd,United Kingdom,Technology,2026-03-18,CRM,High
1522,"Simmons, Mendoza and Torres",Japan,Asset Management,2004-11-21,ERP,Medium
1523,"Johnson, Martin and Hall",India,Technology,2015-06-26,RegSys,Low
1524,"Ford, Johnson and Garcia",United States,Banking,2008-07-03,PartnerFeed,Medium
1525,"Dixon, Callahan and Sheppard",Japan,Asset Management,2008-02-19,RegSys,High
1526,"Maldonado, Doyle and Weeks",France,Insurance,2021-12-26,RegSys,High
1527,Blackburn-Solis,United Kingdom,Asset Management,2013-11-07,RegSys,Medium
1528,Brown-Carroll,Singapore,Banking,2023-02-24,ERP,Low
1529,Mills-Wagner,Singapore,Manufacturing,2009-04-10,PartnerFeed,Low
1530,Bernard-Conley,United Kingdom,Insurance,2025-11-27,ERP,High
1531,Washington-Johnson,United States,Insurance,2022-09-14,ERP,Medium
1532,"Smith, Mann and Oconnell",France,Manufacturing,2015-05-24,RegSys,Low
1533,"Smith, Simmons and Schroeder",Germany,Insurance,2000-05-01,ERP,Medium
1534,Leblanc-Pollard,India,Asset Management,2025-03-17,RegSys,Medium
1535,Evans-Mason,United States,Technology,1998-04-29,ERP,Medium
1536,Hall Group,Singapore,Banking,2009-01-12,CRM,Medium
1537,Figueroa-Rogers,United States,Manufacturing,2026-05-25,PartnerFeed,Low
1538,Franklin Group,Germany,Asset Management,2021-01-09,PartnerFeed,Low
1539,Fowler and Sons,Japan,Insurance,2015-02-27,RegSys,High
1540,"Mckinney, Lopez and Miller",United Kingdom,Asset Management,2013-10-02,CRM,Medium
1541,Stewart and Sons,Germany,Technology,2024-12-17,ERP,High
1542,Hudson-Campos,France,Insurance,2018-03-22,CRM,High
1543,King-King,United States,Manufacturing,2002-02-26,CRM,High
1544,Alvarez-Stephens,Singapore,Asset Management,2019-12-26,PartnerFeed,Medium
1545,"Rivera, Hernandez and Mooney",India,Banking,2026-04-14,RegSys,High
1546,Donaldson Inc,Germany,Technology,2008-03-23,ERP,High
1547,Freeman Ltd,Japan,Asset Management,2023-10-22,ERP,Medium
1548,Harding-Roberts,Switzerland,Banking,2011-01-09,RegSys,Low
1549,"Bryant, Mckinney and Anderson",United Kingdom,Technology,2025-03-17,CRM,High
1550,"Huffman, Wallace and Salas",United States,Banking,2024-03-14,RegSys,Medium
1551,"Mcconnell, Carter and Williams",India,Manufacturing,2005-07-09,PartnerFeed,Medium
1552,"Parsons, Young and Douglas",Japan,Banking,2023-04-30,RegSys,High
1553,Bradford PLC,Germany,Insurance,2001-07-24,PartnerFeed,High
1554,Fields-King,India,Banking,2002-12-09,CRM,Medium
1555,Morrison-Oconnell,Japan,Manufacturing,2005-03-07,CRM,High
1556,Ramirez LLC,Japan,Asset Management,2002-08-03,CRM,High
1557,Hale-Anderson,Switzerland,Banking,2007-05-12,ERP,Medium
1558,Pope-Reed,Germany,Asset Management,2008-08-11,PartnerFeed,High
1559,"Dickerson, Blevins and Powell",United States,Insurance,2006-03-03,ERP,Low
1560,Wright-Martin,United States,Asset Management,2012-09-18,CRM,Medium
1561,Washington and Sons,Singapore,Asset Management,2009-12-02,ERP,Low
1562,Friedman Inc,Singapore,Insurance,2013-10-28,RegSys,High
1563,Smith Ltd,Singapore,Banking,2008-01-24,ERP,High
1564,Burch LLC,Singapore,Technology,2007-10-21,ERP,High
1565,"Larson, Moore and Curry",Singapore,Technology,1997-12-03,RegSys,Medium
1566,Campbell PLC,Singapore,Asset Management,2020-09-10,PartnerFeed,High
1567,Sharp-Mitchell,Singapore,Technology,1998-11-18,PartnerFeed,Low
1568,Davis-Sandoval,United Kingdom,Banking,2012-10-20,ERP,Medium
1569,Jones Ltd,Switzerland,Insurance,2016-02-12,ERP,Medium
1570,Espinoza-Kelly,France,Manufacturing,2020-10-18,CRM,High
1571,"Edwards, Adams and Chang",Singapore,Technology,2000-04-15,CRM,Medium
1572,"Suarez, Le and Walker",Switzerland,Banking,2011-01-20,CRM,High
1573,"Cruz, Sims and Mcpherson",France,Manufacturing,2004-05-15,PartnerFeed,High
1574,Wolfe-Turner,Singapore,Manufacturing,2018-01-18,CRM,Low
1575,Andrews-Tucker,United Kingdom,Technology,2006-10-24,CRM,Medium
1576,Green-Fields,France,Manufacturing,2005-09-07,PartnerFeed,High
1577,Gonzalez-Harris,Switzerland,Banking,2014-04-30,RegSys,Medium
1578,"Mullins, Perez and Randall",France,Banking,2022-10-21,RegSys,High
1579,Kirk-Hernandez,United Kingdom,Manufacturing,2022-07-30,PartnerFeed,Low
1580,Lopez-Hall,Singapore,Insurance,2015-02-17,PartnerFeed,High
1581,Acosta-Schroeder,Singapore,Technology,2003-08-09,PartnerFeed,Low
1582,Taylor Group,France,Manufacturing,2005-06-15,RegSys,Medium
1583,"Garcia, Morgan and Mcbride",Germany,Manufacturing,2003-07-30,ERP,High
1584,"Nelson, Chung and Wagner",Switzerland,Banking,2005-08-05,CRM,High
1585,Barton-Salazar,Germany,Technology,2004-05-19,ERP,Medium
1586,Sims-Khan,Japan,Insurance,2008-06-03,RegSys,Low
1587,Hart PLC,Germany,Banking,2024-09-26,CRM,High
1588,Castillo-Nichols,United States,Asset Management,1999-05-13,CRM,High
1589,Mathis PLC,Japan,Insurance,2012-08-31,PartnerFeed,Low
1590,Reynolds-Santiago,United Kingdom,Manufacturing,1998-02-05,RegSys,Low
1591,Roach Ltd,India,Technology,1998-07-16,RegSys,Medium
1592,Evans-Sanders,Germany,Manufacturing,2016-08-15,ERP,High
1593,Cox-Mckee,Singapore,Asset Management,2016-12-26,CRM,Low
1594,Griffin-Carpenter,United Kingdom,Insurance,2017-08-18,PartnerFeed,Medium
1595,Mcdonald Inc,Singapore,Banking,2006-11-24,RegSys,High
1596,Brown Ltd,France,Technology,2005-06-18,PartnerFeed,Medium
1597,Gutierrez Group,United Kingdom,Technology,2024-12-11,ERP,Medium
1598,"Sanders, Callahan and Olson",Switzerland,Manufacturing,2025-02-26,RegSys,High
1599,"Lawson, Hoffman and Roy",Singapore,Asset Management,2021-02-25,RegSys,Low
1600,Thompson-Brooks,India,Banking,2023-10-08,CRM,High
1601,"Kelly, Henderson and Moore",France,Technology,2023-11-16,ERP,Low
1602,Turner-Moore,Switzerland,Technology,2013-12-03,ERP,Medium
1603,Ford-Hart,Switzerland,Manufacturing,2002-06-18,RegSys,Low
1604,Romero-Farley,Switzerland,Banking,2020-12-24,CRM,High
1605,"Grant, Reed and Knight",Switzerland,Manufacturing,2008-09-03,ERP,High
1606,Donaldson-Hughes,India,Banking,2016-03-30,PartnerFeed,Low
1607,Smith-Williams,France,Technology,2010-11-20,CRM,Low
1608,Hale-Lopez,Singapore,Insurance,2016-10-14,RegSys,High
1609,Bryant PLC,India,Banking,1998-01-27,ERP,High
1610,Carr-Leblanc,India,Manufacturing,2024-08-15,CRM,Low
1611,Duncan-Williams,Germany,Technology,2009-09-10,RegSys,High
1612,Gardner-Obrien,India,Technology,2021-11-15,CRM,Low
1613,"Cooke, Bishop and Fernandez",India,Manufacturing,2003-01-29,CRM,Medium
1614,Brown LLC,United Kingdom,Technology,2020-01-16,CRM,High
1615,Turner-Harris,Germany,Insurance,2001-08-05,ERP,High
1616,Kelley-Gonzalez,United Kingdom,Asset Management,2022-10-23,ERP,High
1617,Baker Ltd,Singapore,Insurance,2011-12-15,ERP,Medium
1618,Parker-Baker,Japan,Manufacturing,1998-06-05,RegSys,Low
1619,Nunez Inc,United Kingdom,Asset Management,2022-02-21,PartnerFeed,Medium
1620,Murphy LLC,France,Insurance,2023-06-03,CRM,High
1621,"Rangel, Henry and Moon",United States,Manufacturing,2002-01-08,PartnerFeed,Low
1622,Thomas-James,Switzerland,Insurance,1997-03-19,RegSys,Medium
1623,"Murray, Thompson and Nguyen",Singapore,Banking,1998-06-19,RegSys,Medium
1624,Obrien and Sons,Germany,Asset Management,2010-11-20,CRM,Low
1625,Rojas-Cooper,Singapore,Manufacturing,1999-02-03,RegSys,Medium
1626,Navarro-Miller,United Kingdom,Manufacturing,2001-05-23,PartnerFeed,Medium
1627,"Reid, Jenkins and Ellis",France,Manufacturing,2000-06-29,RegSys,Low
1628,"Stephenson, Daniel and Brown",Japan,Banking,2024-06-04,CRM,Low
1629,"Walker, Logan and Padilla",France,Banking,2010-10-22,ERP,High
1630,Day Ltd,United Kingdom,Insurance,2007-11-19,CRM,High
1631,"Dixon, Barry and Rodgers",Singapore,Insurance,2008-12-21,CRM,Low
1632,Burns PLC,India,Technology,1997-11-24,PartnerFeed,High
1633,"Peck, Gallagher and Potter",Japan,Manufacturing,2021-03-30,CRM,Medium
1634,Figueroa-Torres,United Kingdom,Technology,2016-07-17,CRM,Medium
1635,"Taylor, Jones and Mcguire",Switzerland,Technology,2024-07-06,CRM,Medium
1636,Mann-Hall,France,Manufacturing,2024-03-05,RegSys,High
1637,Montgomery-Guerrero,Singapore,Manufacturing,1998-04-15,PartnerFeed,High
1638,Sanders LLC,India,Asset Management,2005-01-28,CRM,Low
1639,Carey-Murray,Japan,Banking,2020-08-03,PartnerFeed,High
